,County,Rural,Rehab_Count,EMS_COUNT,hospital_count,dropbox_247availability,dropbox_count,1yrlag,5yrlag,10yrlag,UR_1yrlag,UR_5yrlag,UR_10yrlag,CR_1yrlag,CR_5yrlag,CR_10yrlag,PR_1yrlag,PR_5yrlag,PR_10yrlag,BR_1yrlag,BR_5yrlag,BR_10yrlag,DR_1yrlag,DR_5yrlag,DR_10yrlag,CP_1yrlag,CP_5yrlag,CP_10yrlag,TP_1yrlag,TP_5yrlag,TP_10yrlag,ER_1yrlag,ER_5yrlag,ER_10yrlag,drug_ER_Visits_2017,teenage_pregnancy_2017,2017_children_poverty,2017_death_rate,2017_birth_rate,2017_prescription,2017_ODRate,2017ODabovenatavg
16,Burke,1,1.0,1.0,0.0,0,1,0.11727887349999988,3.4691154939999995,0.4897051646666665,-0.06578947368421059,-0.42741935483870974,-0.07792207792207799,0.3885447261904763,0.8812541451612904,-0.07430351587301581,-0.01775060320284695,-0.056906330865603656,0.018494761992619985,-0.08914243878351895,-0.12264257556786516,-0.22896195587887588,0.02285213698613827,0.14904837900824347,-0.01808502187084184,-0.13182326056882013,-0.34310870806100213,-0.12604897681159413,-0.11858313823529415,-0.500530445,-0.613812199742268,0.49120370370370386,9.630363036303631,9.56065573770492,0.0032210000000000003,0.01498408665,0.301513103,0.0111223631,0.01194961714,0.8280362415,0.00019756485640829482,True
17,Butts,1,1.0,1.0,1.0,1,1,0.3014315725000001,-0.25632481571428567,-0.1323789516666666,0.0714285714285715,-0.4174757281553399,0.15384615384615372,-0.10374469157894745,-0.04062812056338036,3.5410268959999995,0.03196673752495011,0.08960028556375126,0.17104266251415629,-0.06005967861987973,-0.1374204485060525,-0.2719457744288167,0.017301865746916795,0.17433650152862254,0.20188655080102486,0.01196594046141194,-0.07473921782178211,0.566223558659218,-0.08356866639344254,-0.56832192007722,-0.6310078458745875,0.029310739638195474,7.813725490196077,7.0124777183600715,0.004495,0.01118046227,0.280354017,0.0106960061,0.01027951201,1.034030671,0.0002162570128549192,True
18,Calhoun,1,0.0,1.0,0.0,0,1,-0.6787690630000001,-0.6787690630000001,0.0,-0.10266850310344836,-0.3327535023076924,-0.21143595727272743,-0.5542899572222222,-0.8089814102380953,-0.8662869871666667,0.18186716772727257,0.0,0.0,-0.1353879216670113,-0.16446662548391458,-0.5724279847046154,0.018791977695276938,-0.3228938670583569,-0.616968782552803,-0.003905207823128205,0.05175316750000006,0.15895665840220402,-0.8736129708965518,-0.9590019704250559,-0.9566758410874704,-0.24455284260869573,0.06656323002232141,0.0,0.0009556406541,0.0018326119219999998,0.42070126700000005,0.007169542419,0.00743665092,0.02600107769,5.0925795080921075e-05,False
19,Camden,0,0.0,1.0,1.0,0,2,0.20157175214285722,0.4018337108333334,1.1027505662500001,0.017543859649122702,-0.3255813953488372,0.44999999999999984,0.6813226412162162,-0.23670015061349695,0.03251348921161823,-0.05092509742895826,-0.16204736798088426,-0.2686482241918666,-0.0237545167777514,-0.09564654470893523,-0.24542091791950071,0.07595069371497778,0.05000387420687011,0.2003737919690125,0.023651591456129075,-0.007760425233644854,0.4062203245033113,-0.09620139275362329,-0.4909216008163266,-0.6114510660436138,0.4364032851273625,7.168704663551402,9.075520449567723,0.0034962055960000003,0.01247242078,0.212339269,0.006585102445,0.014188028259999999,0.7013663529999999,0.00015647380702715245,False
20,Candler,1,1.0,1.0,1.0,0,1,0.11928737599999995,0.0,0.11928737599999995,-0.1615942038775509,-0.5277944366666666,-0.06632081795454539,0.2357242189999999,0.12338565363636356,-0.11733984357142864,0.05394742604596363,0.22168632650273234,0.29981742877906997,-0.05846900463101571,-0.20095989003408607,-0.39818824117849466,-0.04692062276427579,0.012500994924716225,0.22372757874543375,0.008958771205251072,0.07240847330097076,0.3636799104938271,-0.1615370726190478,-0.33240866445497635,-0.7227130476377953,0.5294125556464808,10.980398352564102,10.8788695529661,0.005606826428999999,0.01408617718,0.441832291,0.01195439457,0.01129233787,1.7885487820000001,0.00010273969807914406,False
21,Carroll,0,1.0,1.0,3.0,1,3,-0.0004544357142856218,0.7492047375000002,0.16613649166666677,-0.15724019483333332,-0.5090719581553399,0.0534497564583333,-0.046042877291666784,0.06985845537383165,0.26491552182320427,-0.05040082933104647,-0.2079881022889845,-0.20571547130559567,-0.0030736451214187417,-0.04422066059330865,-0.17645894377216828,0.0020286151214159802,0.17230794475672692,0.22009521770013973,0.024958224075413475,0.14851264015151497,0.5010264207920792,-0.06318094782608696,-0.19772410957446815,-0.47446736097560976,0.66919251716789,14.424507658643323,18.689944134078214,0.007049,0.01508278674,0.30320733699999997,0.009076613392000001,0.01305349771,1.1072326329999997,0.00023801783753088374,True
22,Catoosa,0,2.0,0.0,1.0,1,2,-0.2646557723076924,0.12464411294117639,18.11894992,-0.11585187999999995,-0.43414520319999994,0.17886415999999994,0.16314295512104282,0.24176494413518887,0.711254155890411,-0.1550119148148149,-0.4722801684238839,-0.4361889845402299,-0.02738304407900136,-0.13235838326525606,-0.19888012692509804,0.057624820953640965,0.2659364945383483,0.34604372741963935,0.0070211055181574125,-0.09649211818181828,0.30770877631578936,-0.17709595025000002,-0.5407047164186046,-0.6641207960204082,0.04522037779049804,3.565,7.572769953051642,0.001826,0.009874848597,0.19877173399999998,0.01048870906,0.010395558230000001,0.9810311668999999,0.0002865221654996283,True
23,Charlton,1,0.0,1.0,0.0,0,1,1.365728125,1.365728125,0.0,-0.1310403005172414,-0.4580681444086023,0.07233324617021268,-0.13351367621212118,0.29972948568181823,-0.1589985680882353,0.014644100000000142,0.11076827789473709,0.2157026082949311,-0.007389018058544026,-0.16952940437848088,-0.32355632340718665,0.014363106084392679,-0.29328627553886355,-0.22691540828011256,0.03712236079545078,0.14343522379603402,0.42626372438162524,-0.11351235060975595,-0.5773721671511628,-0.5620964623493976,0.0,0.0,2.64326375711575,0.00192,0.01453839745,0.403632634,0.006442673221000001,0.009184356297999999,1.0552298640000002,0.00018685160137429902,True
24,Chatham,0,1.0,1.0,7.0,0,3,-0.0653804002857143,0.16827449964285712,0.3084674396,-0.11538461538461547,-0.5,0.14999999999999997,-0.07461671387449627,-0.19388627482447343,-0.10251771747627025,-0.03825411448763259,-0.1564852719008264,-0.21863898870813392,-0.012357487065089654,-0.04749272997762871,-0.15052903448564195,0.013486525275669379,0.11884325801335002,-0.06659514332841922,0.017145431766749285,-0.1661562738853503,0.1047549789029537,-0.1440507833333334,-0.4507277754010695,-0.6654270162866449,0.6703593623345043,12.468409586056646,10.53358208955224,0.006182000000000001,0.0102713906,0.26182693,0.008728211359,0.013926743469999999,0.8165222568,0.00011194703934176465,False
25,Chattahoochee,1,0.0,0.0,0.0,1,1,0.0,-0.382371287,-0.382371287,-0.09334463678571427,-0.34906794435897426,-0.18979733499999993,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.10497173644870976,-0.38128763344305044,-0.03642227654205114,-0.029535920340107477,-0.18881636139220015,0.0986543352567499,0.01522453507351588,0.14235141666666662,0.33377246486486495,0.07409672389937096,0.004596347647058701,-0.02965125511363647,-0.6700000000000002,0.0,0.0,0.00027192,0.01707813791,0.24674790600000002,0.0021677628659999997,0.01591410154,0.0,5.82802434450001e-05,False
