,County,Rural,Rehab_Count,EMS_COUNT,hospital_count,dropbox_247availability,dropbox_count,1yrlag,5yrlag,10yrlag,UR_1yrlag,UR_5yrlag,UR_10yrlag,CR_1yrlag,CR_5yrlag,CR_10yrlag,PR_1yrlag,PR_5yrlag,PR_10yrlag,BR_1yrlag,BR_5yrlag,BR_10yrlag,DR_1yrlag,DR_5yrlag,DR_10yrlag,CP_1yrlag,CP_5yrlag,CP_10yrlag,TP_1yrlag,TP_5yrlag,TP_10yrlag,ER_1yrlag,ER_5yrlag,ER_10yrlag,drug_ER_Visits_2018,teenage_pregnancy_2018,2018_children_poverty,2018_death_rate,2018_birth_rate,2018_prescription,2018_ODRate,2018ODabovenatavg
10,Bibb,0,1.0,1.0,7.0,0,1,-0.0015733278592857957,-0.06927484066666664,-0.12744516312499998,-0.1111111111111112,-0.48387096774193555,-0.26153846153846155,0.039162833530022804,0.26094056424581,0.4146067193593314,-0.0644983873749397,-0.2674638501275511,-0.28345808920773563,0.021625826601184547,0.0959725498487408,-0.06996077016758134,0.014462897844549344,0.03837130315977247,0.056924119134294855,0.029258059254075777,0.07758303363228694,0.5453441575562701,-0.10043805102405842,-0.35663358739495804,-0.5839097657608695,0.020090497737556556,14.87605633802817,13.268354430379746,0.005636,0.01531212062,0.480602033,0.01134087047,0.01527812291,1.148616683,9.164899292013682e-05,False
11,Bleckley,1,1.0,1.0,1.0,0,1,0.06070077432829476,-0.059780930499999996,0.880438139,0.02702702702702686,-0.4571428571428572,0.04109589041095894,0.1877146591201478,2.4518596290322585,2.242656015151516,-0.04275277154232581,-0.12694981863091012,-0.053471991583779466,-0.029978849018203316,0.0008182677902777837,-0.2894567119847903,-0.0356601797477158,-0.16587943241937864,-0.11126377937936323,0.02274787511061477,0.1869905679442508,0.2664174460966543,-0.04018124798392728,0.6454437763157896,-0.4655823632478631,0.36072229323754956,10.87467187338501,10.93635848051948,0.0045954980149999995,0.012505372700000001,0.34066629299999995,0.00916366045,0.009435428759000001,1.2371121070000002,0.00014241427893062707,False
12,Brantley,1,0.0,1.0,0.0,0,1,0.04934112395599983,1.8691423769999997,4.7382847539999995,-0.12330181898847133,-0.5112973788785047,-0.18295030531249998,-1.0,-1.0,-1.0,-0.11284355359332066,-0.28819488227272727,0.0,-0.03084379386109414,-0.0918891480515571,0.15975859346912555,0.014855924929713554,0.045413842314280285,-0.018476150129434855,0.013404591812384525,0.02371876231884053,0.30325820295202927,-0.009285451053365878,-0.08479751649831647,0.2943577980952381,0.04618117229129659,3.43810548977395,7.052734375,0.004123,0.02718151376,0.35318297299999996,0.010789463590000001,0.01109888599,0.4697913777,0.00030589502393517777,True
13,Brooks,1,0.0,1.0,1.0,0,1,0.05568976384747256,0.36110321,0.36110321,-0.18961147697054148,-0.5732108328915663,-0.3785350724561404,-1.0,-1.0,-1.0,0.009715485490333253,0.05079916206115512,0.15548650074719808,-0.035278246178457345,-0.26127789336192814,-0.19331535758830484,0.0035952176549495425,-0.0020204866293404614,0.2579333772916745,0.01633663324714997,0.11314887335092341,0.22640529941860468,-0.18194602087760176,-0.5453362718120806,-0.6462407545691905,0.39424046076313884,29.07142857142857,18.761224489795918,0.009682999999999999,0.0135489791,0.421883423,0.01287633251,0.01061653513,0.9278556601,8.598601881623614e-05,False
14,Bryan,1,0.0,1.0,0.0,0,1,-0.022556491903929467,-0.2792174545,-0.519478303,0.040942968869198765,-0.2908839438666666,0.08538171857142857,-0.1562642485309086,-0.3008003316363636,-0.5252347930864197,-0.0073427165533736325,-0.052140105632306095,0.553895750174216,0.0007245139681230814,0.01570399977863481,-0.06923644661249653,-0.020729224669377867,-0.12584828026834607,-0.022718391850995986,0.0022324067125375057,0.12794695172413806,0.09034872000000009,-0.24277990470248062,-0.6207097998095238,-0.8047771028431373,0.3906250000000002,13.303571428571429,15.346938775510209,0.005607000000000001,0.003982547102,0.163552308,0.006336370124,0.01528402153,0.8919361605999999,3.842342013532112e-05,False
15,Bulloch,0,1.0,1.0,2.0,0,5,-0.1456473814958985,-0.5665450635,-0.133090127,-0.08353851088681184,-0.44585238103448266,-0.20965831393442613,-0.05985893909031495,-0.2734780407732864,-0.3640138541538461,-0.13889526243318195,-0.29158594004424776,-0.3431730151794871,0.0052883399620592495,0.03579943986807615,-0.08823391358039416,0.04413831171473947,0.17398777943117733,0.09991964116818289,0.018902516596776053,0.1518535738255034,0.44832221518987353,-0.05718829082976788,-0.1958001456097562,-0.539922874,0.01401446654611221,5.944272445820435,11.530726256983243,0.002243,0.009891658208999999,0.343252365,0.007867867216,0.0122694759,0.6404063102,4.515508362632497e-05,False
16,Burke,1,1.0,1.0,0.0,0,1,0.17087936618001415,0.7442650390000001,0.7442650390000001,-0.07042253521126748,-0.44999999999999996,-0.24137931034482749,0.13242026902146267,1.277292416551724,-0.014306267462686576,-0.01968148105507769,-0.1020583386061947,0.03935885006402061,-0.09786649783827311,-0.19413128998092297,-0.2865884237735417,0.009851450542915674,0.19726701909566696,-0.03593265846669518,-0.15183919552577455,-0.444061747826087,-0.42532225617977526,-0.1648057067262088,-0.5295254263157895,-0.6831740845569619,0.329400807202732,15.343511450381682,7.234615384615386,0.004282,0.01251462366,0.255731596,0.01123193451,0.010780149959999999,0.8117392619,0.00023201175199146602,True
17,Butts,1,1.0,1.0,1.0,1,1,0.04476339688616244,1.7193761410000001,0.08775045640000005,0.06666666666666674,-0.31182795698924737,-0.1466666666666666,0.008335102213702766,-0.13059300898734183,-0.10801100922077927,0.026111411157551546,0.06422334102306913,0.13966774543501612,-0.03131596642786542,-0.18503165204875308,-0.24560977466473577,-0.021215407683808314,-0.12786905399516038,0.06989603681466318,0.011824449799126635,-0.04165861824324335,0.3012341697247707,-0.18354664945352034,-0.5118542309625668,-0.733868050116618,0.02847608453837609,6.200934579439252,5.879464285714286,0.004623,0.009128325881,0.283669049,0.01046908597,0.009957599157,1.061030671,0.00022356962123704245,True
18,Calhoun,1,0.0,1.0,0.0,0,1,0.1554989580595719,0.0,0.0,-0.11032568961335525,-0.43532559414634137,-0.42120873400000003,-0.8969620886200533,-0.9586674713000001,-0.9857474038965518,0.26807302309168257,0.0,0.0,-0.10492972809862643,-0.3636357370807605,-0.5510678474169155,0.018445353032508528,-0.32187259536716706,-0.3757486187640192,-0.0039205158847311974,-0.01631009154929574,0.11154350397877985,-1.0,-1.0,-1.0,0.14571855990277738,0.0,0.0,0.0010948952340000002,0.0,0.419051901,0.00730178716,0.006656325161,0.03297126519,5.8995997352613244e-05,False
19,Camden,0,0.0,1.0,1.0,0,2,0.04814233324903283,1.2039818847500001,7.8159275390000005,0.017241379310344963,-0.24358974358974353,0.05357142857142875,-0.2818144741917791,-0.5008094005586593,-0.5824527228971963,-0.04272568989348134,-0.18618182824242424,-0.3028037469366563,-0.02433252413045305,-0.17474950352808577,-0.25353809442278435,0.01863971943112269,0.10258358329185696,0.2841620650914694,0.023105123339197252,-0.04297183259911894,0.28547570414201184,-0.1041646840590315,-0.30167281187499995,-0.6614171209090909,0.341170186720335,7.9314413561904775,5.3024283763440865,0.0046890067120000005,0.011173235010000001,0.21724539399999998,0.006707846907,0.01384279772,0.6713999917,0.00016202602988310918,False
20,Candler,1,1.0,1.0,1.0,0,1,0.013399945645415658,0.0,0.0,-0.19273984581799145,-0.5955638046341463,-0.47359098380952386,-0.0020934873333577006,0.23313724600000008,0.3701524955555556,0.056215428403115414,0.34646672701354264,0.4839692207384136,-0.042688977743100334,-0.20973993158769,-0.4228910222241637,0.015528477742055964,0.18590885303652038,0.12413437397452191,0.008879224266566786,0.03184124768518503,0.2809063764367817,-0.1834461583848968,-0.6100975562711864,-0.7783791504816956,0.3794958247672199,0.0,15.526909506410258,0.007734593649,0.01150212209,0.445755419,0.01214002812,0.010810279510000001,1.8890928180000004,0.00010426570460272944,False
21,Carroll,0,1.0,1.0,3.0,1,3,0.02296095785071,0.9086593639999999,-0.04567031800000005,-0.18657771036225101,-0.5759672513402062,-0.38610184149253746,0.015490827804586275,-0.02209745541535234,0.14954922113720634,-0.04578028725784463,-0.20381069706103985,-0.14449942914979755,-0.003083121542907974,0.0363226106333858,-0.1841088506480161,-0.00019839117545619384,0.048933034789386126,0.19223916956059012,0.024350479355320045,0.23250230555555568,0.6261286963350787,-0.06508053298909129,-0.24993665212765956,-0.46383304410646387,0.40090793020286575,21.19101123595506,35.30514705882353,0.009875,0.014101190940000001,0.31059058100000003,0.009074812672,0.01301325219,1.056543205,0.00024077231249971961,True
22,Catoosa,0,2.0,0.0,1.0,1,2,0.06744007570474357,1.2675925944444444,0.2004901970588235,-0.13103220782546401,-0.45767324249999997,-0.27689765666666655,0.036220566087872524,0.2665976786692758,0.7122524174603173,-0.16079982188382388,-0.5064259412470025,-0.45187647802929415,-0.028153985916348646,-0.1267371764126541,-0.23330352334300006,0.06462205464206107,0.37833447735064674,0.6242103809695685,0.006972158325086667,-0.12594933624454147,0.17739765882352926,-0.20056389873174282,-0.5564994121910113,-0.7296469019520548,0.04326396495071198,6.775510204081633,6.529644268774703,0.001905,0.007894310463,0.200157602,0.011166510990000001,0.010102881829999999,0.82328153,0.0003040096807054089,True
23,Charlton,1,0.0,1.0,0.0,0,1,0.04596621938541663,-0.3813820742499999,0.0,-0.15080135545439227,-0.49647852776470597,-0.3612041023880598,0.15680041778595716,0.4381568463043478,-0.33176550575757574,0.014432744484949338,0.024363375119617323,0.19738224496644297,0.005108228761793435,-0.07634828677705034,-0.3132638729179338,-0.04091039013757241,-0.3083857988109943,0.0029336194233926666,0.03579361970023476,0.151735831955923,0.4317811883561646,-0.10702849989838459,-0.173097160509554,-0.6519470621983914,0.0,0.0,0.0,0.00192,0.01298237458,0.41808010700000003,0.006179100946,0.009231272091000001,1.070459727,0.00019294126339181289,True
24,Chatham,0,1.0,1.0,7.0,0,3,0.06406240175577095,0.12281532774193558,0.7403637580000002,-0.13043478260869562,-0.5180722891566265,-0.28571428571428564,-0.026980555608118233,-0.09802625605536326,-0.24186986330586518,-0.03924542464474314,-0.16633635058448454,-0.23165769431929473,-0.012512105961839678,-0.03469179608025596,-0.1513008264136184,0.013239875645408405,0.07637981289357537,-0.048309986678883234,0.01685642114812256,-0.11840928807947011,0.23259442129629623,-0.14798079463553837,-0.44611252803797474,-0.6794350894871795,0.4013264315755415,16.60772357723577,14.58093525179856,0.008662999999999999,0.008751422057,0.266240395,0.008843771792,0.01375249058,0.7844774941,0.00011785828363174603,False
25,Chattahoochee,1,0.0,0.0,0.0,1,1,0.0,-0.382371287,0.0,-0.10355532569257103,-0.37934204336363647,-0.44039036696721323,0.0,-1.0,0.0,0.0,0.0,0.0,-0.1263749967250743,-0.3497773762131533,-0.20161836689683804,-0.030434841390995532,-0.22518227623875842,0.5309308418274743,0.014996224527230512,0.026427020491803243,0.5271231280487806,-0.030716357530573404,-0.22283757183098593,-0.06477063728813565,0.09090909090909109,0.0,0.0,0.00029664000000000003,0.01655355972,0.250448193,0.002101787347,0.01390295701,0.0,6.023690473119695e-05,False
26,Chattooga,1,1.0,1.0,0.0,0,1,0.1498863370289419,1.9136914013333335,0.24872488628571432,0.03125000000000003,-0.2666666666666666,-0.32653061224489793,0.07910074723757006,0.2895445252631579,2.2668461306666665,0.05126353790613715,-0.05208333333333338,0.20629660314830148,0.025704598804111543,0.32151391176402266,0.04849205941531717,0.012137390656275237,-0.038387513822300066,0.12464958135697293,0.020870918461153416,-0.15274484223300983,0.5111217532467531,0.03335357008403252,0.46372212621359243,-0.23664111898734166,0.408414367930145,18.824022346368718,36.15706806282723,0.007097000000000001,0.030152675800000004,0.349069125,0.012562408059999999,0.01288289601,1.456,0.00035581833368324075,True
27,Cherokee,0,3.0,2.0,1.0,0,4,0.03853972244004084,0.6331669606060608,1.9941394277777782,-0.08720510227197442,-0.4312527327419355,-0.33467300811320755,0.023595437660168903,0.28504148818443803,0.6858578313799621,-0.004661180609945151,-0.08744325516304348,-0.1277379685714286,-0.03907097098193617,-0.12779172889713683,-0.34562339873336817,0.021303052889989103,0.13087491388413,0.30300054825971845,-0.07594399833827672,-0.29016608633093527,0.13410245977011512,-0.2644245177532853,-0.6441075664705883,-0.7742473369402986,0.3974795640326974,15.954545454545453,23.791540785498487,0.008206,0.003025085685,0.09866691400000001,0.006420504869,0.01070698928,0.6716417642,0.00021249605458816592,True
28,Clarke,0,1.0,1.0,3.0,1,2,0.06562215716026484,0.5741382372727273,1.16444007625,-0.09803921568627447,-0.41025641025641024,-0.09803921568627447,-0.03249143160602587,-0.2099789775614755,-0.23883463188548873,-0.01333003804109946,-0.20616826146095713,-0.26423844311284045,0.012849432799989078,-0.01194057404311158,-0.20408706606878743,0.022972288079435035,0.13225924673938907,0.07938535752312187,0.03502372853714092,0.17766436197916666,0.7260424236641221,-0.048941298035705814,-0.33563618615384605,-0.5775512705434782,0.41214937188091544,28.67811934900542,46.433526011560694,0.016412,0.0077730566220000005,0.452223115,0.006449560162999999,0.01146115182,0.9454536005999999,0.00013718116609272922,False
29,Clay,1,0.0,1.0,0.0,0,2,0.10262949449361604,-0.433743322,0.0,-0.048578651338111366,-0.16428859622807032,0.32320972263888853,0.0,-1.0,-1.0,-0.18357201305493823,-0.6397952610921502,-0.7427945040617384,-0.05880531754506944,-0.3123394921169009,-0.4427418511146348,0.012142638715810939,-0.24788621278665304,0.49202914844371975,-0.0184770712767109,-0.08150044883303423,0.015087797619047577,0.02956254536601097,0.17568004939759047,0.24572056297872344,0.0,0.0,0.0,0.0,0.02927443323,0.51160425,0.0117575189,0.008958287027999999,0.3166199655,0.00018915117445179657,True
30,Clayton,0,3.0,4.0,5.0,0,0,0.02238821921374943,0.1670368133333334,0.5560490844444446,-0.02614142674095475,-0.4200255645370371,-0.17582580223684208,0.02468825021589242,0.26237912874583796,0.14657620463709678,-0.08408496834497671,-0.28309295142315,-0.32533925964285726,-0.029175707211590622,-0.12354366672827201,-0.22897431659770248,0.026015167174385997,0.1281393509957022,0.2761851105298309,0.021128974641685123,0.03122686885245903,0.8145626634615383,-0.14345739379077568,-0.46440683600000005,-0.6783224240240241,0.42373380447585385,26.1629213483146,19.400843881856538,0.004835,0.01071186328,0.377429034,0.0064703050720000006,0.013683354359999999,0.37781001459999997,9.727330491468258e-05,False
31,Clinch,1,0.0,1.0,1.0,0,1,-0.1526926544681535,0.0,-0.834190867,0.05850033469386806,-0.2423394204347825,-0.03187814833333331,-0.4511706161154877,-0.6516115012941176,-0.6882839748421052,0.015025848023224887,0.09339097970608802,0.34116369957081527,0.007095400146602007,0.06599627274165117,-0.14081110105964986,-0.08408059683211955,-0.25622089008726306,-0.13423387486870472,0.01629830786391751,0.06568767336683416,0.27370478678678684,-0.4196912507354846,-0.8425433732665331,-0.784145997967033,0.43725980015372806,0.0,0.0,0.014959,0.007857085674,0.42414369399999996,0.0071464363850000006,0.01528479504,1.5624557099999998,2.4401638410596027e-05,False
32,Cobb,0,4.0,3.0,4.0,0,5,0.0759095135009707,0.46668597722772254,1.4284472737704914,-0.01936674536075279,-0.3395207407462688,-0.20978374339285719,-0.14670291403230623,-0.4029016845140033,0.5228515861344537,-0.010661185742176463,-0.13517322794759828,-0.23828718923076922,-0.028515659263362244,-0.048935914285543815,-0.2160089485326367,0.0308448783921844,0.18482302397624073,0.2527256927499544,-0.0014439500335462448,-0.08498257777777775,0.4973012363636364,-0.12048143311486038,-0.4193154714772727,-0.6786148521383647,0.4109668951436487,22.145933014354068,24.6631299734748,0.009675,0.0051100238510000005,0.164703136,0.0063878048779999995,0.012328764300000001,0.5941359924,0.00019356985771213945,True
33,Coffee,0,1.0,1.0,1.0,0,1,0.04211712142960521,0.86720313775,0.86720313775,-0.017241379310344723,-0.43,-0.3132530120481928,-0.022502466823518353,0.004436478534031542,0.015065435978836108,0.01280793227370883,0.03692989513766864,0.06757498854041018,-0.017349636948200065,-0.03239078730302256,-0.21773635062700916,0.009521520531465153,0.05977644760562866,0.06230708941358113,-0.0405270315326077,-0.20797430183727034,0.07007727304964549,-0.16688008974077015,-0.5467053125683059,-0.6714735532673267,0.02556668423827115,7.843181818181819,5.023219814241487,0.0038910000000000004,0.016590585560000003,0.301761791,0.009536464159999999,0.012925991619999999,1.7700393310000002,0.00017312013707260776,True
34,Colquitt,0,1.0,1.0,2.0,0,1,0.0,-1.0,-1.0,-0.039215686274509706,-0.44318181818181823,-0.18333333333333326,-0.11021280017462419,-0.30777124166666664,-0.2776743391304347,-0.0004703235506620925,0.046692230317848506,0.05572656522811355,-0.02360162042383989,-0.12760140057447386,-0.2327843663487034,-0.006724003395869808,-0.09432132843122681,0.05640484568220881,-0.0013883501286569488,-0.043831452830188605,0.1903977550335572,-0.09830352908229298,-0.2977225051851851,-0.6177118475806451,0.38564066109827616,20.245231607629425,27.77121771217712,0.007797,0.018961492360000002,0.354738531,0.009775448709999999,0.013058192590000002,0.8561942444,0.0,False
35,Columbia,0,1.0,0.0,0.0,1,3,0.0508825944733697,0.8775532636363637,1.950440842857143,-0.02173913043478263,-0.30769230769230776,-0.06250000000000006,-0.035783570384454184,-0.01875702084095058,0.583303568141593,-0.04240372183304609,-0.1823072959340659,-0.18766336168122255,-0.003989075422366512,0.0609753188332007,-0.1542235731390927,0.006492149252227849,-0.005091060703891768,0.0670502929773416,-0.025314882370431214,0.05021056190476201,0.2674955057471266,-0.10860284047001277,-0.3704216508641975,-0.6433856903496503,0.05381658429434389,3.264444444444445,7.343478260869566,0.0019190000000000001,0.005099584628,0.11027210900000001,0.0063239816770000006,0.01183739973,0.7441003607000001,0.00013302233399630024,False
36,Cook,1,1.0,1.0,1.0,1,1,0.04943572168557195,-0.08103453066666659,-0.08103453066666659,-0.10254370809172035,-0.48889185709302324,-0.4291519442857143,-0.4511312189801997,-0.8498833651428571,-0.6997667302857142,0.0016110219891257852,-0.08663979586563322,0.20228026870748284,0.013144108732196508,-0.013240910438245173,-0.18848523825794997,0.03148256336933475,0.16894066582262524,0.3112145530789617,0.0059193354608990415,0.017970759103641338,0.16479346474358975,-0.2547941202972035,-0.6517949054895106,-0.7271598437534247,0.33390181626879784,9.695978019189768,4.957735975059384,0.005016413691000001,0.009958665702999999,0.363415561,0.01280125784,0.01318816058,1.0604111969999999,0.00016093791279560862,False
37,Coweta,0,1.0,1.0,1.0,1,1,0.014634417945809748,0.2787964883333333,0.3950507145454545,-0.053639481169956996,-0.3584410881428572,-0.2121206345614035,-0.056471742726437686,-0.1924589261290323,0.19778819569377987,-0.010785228449920593,-0.030876566747868515,-0.08017301884393074,0.005020954625592206,-0.03823703100464527,-0.19648207766932052,0.009508133328873132,0.029784854629101874,0.25401107053312666,0.03348627574351665,-0.0592042422680411,0.36204758955223876,-0.17104807916226697,-0.4645342848245615,-0.7186954307373272,0.4099722991689752,21.588757396449708,19.305851063829785,0.007635,0.006104309152999999,0.182514377,0.007305320701,0.01217310756,0.7956503386999999,0.00010561745706528391,False
38,Crawford,1,1.0,0.0,0.0,1,1,-0.07490455212585145,0.390551436,0.390551436,-0.13104249665149081,-0.49069068460674165,-0.2445245155,-0.1357457805201939,-0.5468554435294117,0.15551861900000005,0.1802881678018201,0.0,0.0,-0.04269850017690396,-0.13781297375313142,-0.2717907820108244,0.016229835965146048,0.1585051819360807,0.3563068196775121,-0.04680247257776462,-0.17812191411042938,0.07603315662650617,-0.0779106162441963,-0.234265739375,-0.43540331013824884,0.40280936454849486,17.725,15.99513776337115,0.010485999999999999,0.01225174817,0.26793225600000004,0.009837318821,0.008415919707000001,0.01583870006,0.00011324818400752795,False
39,Crisp,1,0.0,1.0,1.0,0,1,-0.3529537334841736,-0.5667074999999999,-0.8555691666666667,-0.12962962962962973,-0.5803571428571428,-0.3896103896103896,-0.04190287704787773,-0.12255474146341452,-0.037158609245741964,-0.019393383848464344,-0.06152848890122065,-0.13007939146090522,-0.014081189032355609,-0.008661387412787535,-0.24612908941006656,-0.0027782239268185154,-0.07731324805272409,-0.0005907004771856933,-0.0011474965794053876,-0.03549217791411046,0.07436064920273343,-0.4441661306183607,-0.815281325106383,-0.875530068530466,0.3958092485549132,21.515151515151512,23.95865633074935,0.009659,0.006945422176,0.471644325,0.0105314679,0.012459273359999998,1.6911256630000002,1.9021576890996094e-05,False
