,County,Rural,Rehab_Count,EMS_COUNT,hospital_count,dropbox_247availability,dropbox_count,1yrlag,5yrlag,10yrlag,UR_1yrlag,UR_5yrlag,UR_10yrlag,CR_1yrlag,CR_5yrlag,CR_10yrlag,PR_1yrlag,PR_5yrlag,PR_10yrlag,BR_1yrlag,BR_5yrlag,BR_10yrlag,DR_1yrlag,DR_5yrlag,DR_10yrlag,CP_1yrlag,CP_5yrlag,CP_10yrlag,TP_1yrlag,TP_5yrlag,TP_10yrlag,ER_1yrlag,ER_5yrlag,ER_10yrlag,drug_ER_Visits_2016,teenage_pregnancy_2016,2015_children_poverty,2016_death_rate,2016_birth_rate,2016_prescription,2016_ODRate,2016ODabovenatavg
26,Chattooga,1,1.0,1.0,0.0,0,1,0.75,1.33333333333,1.33333333333,0.0,-0.436363636364,0.24,0.203125,1.65517241379,5.41666666667,-0.00379075056861,0.0588235294118,0.27079303675,0.0309236548035,0.0457460161195,0.0284149251241,-0.0493559943721,0.117000595469,0.110788026289,0.0212765957447,0.0,0.246753246753,0.0170068027211,-0.208994708995,-0.241116751269,2.22968580715,5.39699570815,11.7393162393,0.002981,0.0299,0.288,0.01150766507,0.0122721603,1.314,0.000281985175636,True
27,Cherokee,0,3.0,2.0,1.0,0,4,-0.0925925925926,1.04166666667,1.88235294118,-0.106382978723,-0.487804878049,0.0769230769231,-0.168094218415,0.146017699115,2.94416243655,0.0294117647059,-0.111675126904,-0.0728476821192,-0.02960077658,-0.121255863977,-0.350346120409,-0.0021643467815,0.0945863152859,0.23784550067,-0.0238095238095,0.0512820512821,0.576923076923,-0.0545454545455,-0.422222222222,-0.709497206704,1.93853820598,4.32831325301,11.2,0.003538,0.0052,0.123,0.006138722559,0.01157767265,0.7,0.000202739884728,True
28,Clarke,0,1.0,1.0,3.0,1,2,0.416666666667,0.0625,1.83333333333,-0.0819672131148,-0.397849462366,0.333333333333,0.0449704142012,-0.150144369586,0.13350449294,-0.0122075279756,-0.236034618411,-0.143738977072,0.0249824057233,-0.0956348294356,-0.213702179659,0.040267079389,0.153473367486,0.102915868032,0.0666666666667,0.168539325843,0.507246376812,0.0117647058824,-0.328125,-0.594339622642,2.34573947111,10.4438860972,18.137254902,0.006832,0.0086,0.416,0.006209329296,0.01117034985,0.971,0.000136319532985,False
29,Clay,1,0.0,1.0,0.0,0,2,0.0,0.0,0.0,-0.110169491525,-0.146341463415,1.38636363636,-1.0,-1.0,-1.0,-0.110707803993,-0.581196581197,-0.548802946593,-0.0762777242014,-0.0273422750106,-0.464699453293,0.313296903861,-0.137158469556,-0.115553777892,-0.0780141843972,-0.108061749571,0.0420841683367,0.0,0.240963855422,-0.39530332681,0.0,0.0,0.0,0.0,0.0309,0.52,0.01147540984,0.01016393443,0.49,0.000331125827815,True
30,Clayton,0,3.0,4.0,5.0,0,0,-0.103448275862,0.238095238095,0.3,-0.131578947368,-0.507462686567,0.03125,0.119956379498,-0.0428704566636,-0.702835648148,-0.0669456066946,-0.222996515679,-0.143953934741,-0.0958527432412,-0.141499213185,-0.237672018979,-0.033031546763,0.107412986395,0.177323947273,-0.0274725274725,0.0381231671554,0.743842364532,-0.0891719745223,-0.396624472574,-0.544585987261,2.77799227799,7.97706422018,11.6258064516,0.001957,0.0143,0.354,0.006061164966,0.01437899278,0.446,9.30359047026e-05,False
31,Clinch,1,0.0,1.0,1.0,0,1,0.0,0.0,0.0,-0.114285714286,-0.436363636364,0.265306122449,-0.322580645161,-0.34375,-0.222222222222,-0.0169491525424,0.113737075332,0.314734088928,-0.0292002279931,-0.0860969770805,0.0724130751106,-0.134643974237,-0.318989284722,-0.0904499612898,-0.0246305418719,0.134670487106,0.151162790698,-0.376518218623,-0.544378698225,-0.603092783505,3.48468606432,0.0,0.0,0.005857,0.0154,0.396,0.008458509552,0.01472947353,1.508,0.000146434324206,False
32,Cobb,0,4.0,3.0,4.0,0,5,0.192307692308,0.698630136986,1.17543859649,-0.0980392156863,-0.477272727273,0.0,0.0695825049702,0.928315412186,1.66336633663,-0.00162866449511,-0.185922974768,-0.181575433912,-0.00868656308715,-0.045185232452,-0.221295317863,0.0412875660419,0.113197599163,0.188646351366,-0.0786516853933,-0.167512690355,0.464285714286,-0.109589041096,-0.444444444444,-0.654255319149,2.30794430794,7.78043478261,12.9757785467,0.004039,0.0065,0.164,0.006005533853,0.0130525286,0.613,0.000165742164005,True
33,Coffee,0,1.0,1.0,1.0,0,1,0.166666666667,-0.3,6.0,-0.119402985075,-0.542635658915,0.11320754717,-0.31568627451,0.0417910447761,0.0,0.0407185628743,-0.0750399148483,0.192862045299,-0.0133956044322,-0.0362061556281,-0.223524105623,-0.0824979709552,-0.00692211667966,0.139612250786,-0.116883116883,-0.134860050891,0.152542372881,-0.131274131274,-0.36797752809,-0.537987679671,1.45159151194,16.6047619048,5.83364140481,0.003697,0.0225,0.34,0.009200422848,0.01338243323,1.738,0.000162745280387,True
34,Colquitt,0,1.0,1.0,2.0,0,1,-0.666666666667,-0.857142857143,-0.5,-0.171875,-0.442105263158,0.204545454545,0.13,0.0319634703196,0.0,-0.00695249130939,0.0178147268409,0.182068965517,-0.0536037296988,-0.184394493655,-0.202653574426,-0.019682728586,0.0181778669614,-0.105186665647,-0.110275689223,0.0056657223796,0.0725075528701,-0.0833333333333,-0.347457627119,-0.497826086957,1.68609168609,8.849002849,17.8907103825,0.003457,0.0231,0.355,0.009905644906,0.01362299509,0.857,2.18780082261e-05,False
35,Columbia,0,1.0,0.0,0.0,1,3,0.157894736842,1.2,1.2,-0.06,-0.356164383562,0.146341463415,-0.0636942675159,0.117870722433,0.953488372093,-0.0436835891381,-0.164948453608,-0.112814895947,-0.0398129006768,-0.0778097783352,-0.150746147474,-0.0149890109304,0.0239549310765,-0.0176308632243,-0.130769230769,0.0660377358491,0.329411764706,0.180327868852,-0.265306122449,-0.482014388489,1.48270893372,6.86757990868,10.2614379085,0.001723,0.0072,0.113,0.006222344184,0.0117312112,0.81,0.000149203119702,False
